FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;COMUNA;FECHA(YYYYMMDD)
150217;0;;;;Concepcion;20150217
150218;0;;;;Concepcion;20150218
150219;0;;;;Concepcion;20150219
150220;0;;;;Concepcion;20150220
150221;0;;;;Concepcion;20150221
150222;0;;;;Concepcion;20150222
150223;0;;;;Concepcion;20150223
150224;0;;;;Concepcion;20150224
150225;0;;;;Concepcion;20150225
150226;0;;;;Concepcion;20150226
150227;0;;;;Concepcion;20150227
150228;0;;;;Concepcion;20150228
150301;0;;;;Concepcion;20150301
150302;0;;;;Concepcion;20150302
150303;0;;;;Concepcion;20150303
150304;0;;;;Concepcion;20150304
150305;0;;;;Concepcion;20150305
150306;0;;;;Concepcion;20150306
150307;0;;;;Concepcion;20150307
150308;0;;;;Concepcion;20150308
150309;0;;;;Concepcion;20150309
150310;0;;;;Concepcion;20150310
150311;0;;;;Concepcion;20150311
150312;0;;;;Concepcion;20150312
150313;0;;;;Concepcion;20150313
150314;0;;;;Concepcion;20150314
150315;0;;;;Concepcion;20150315
150316;0;;;;Concepcion;20150316
150317;0;;;;Concepcion;20150317
150318;0;;;;Concepcion;20150318
150319;0;;;;Concepcion;20150319
150320;0;;;;Concepcion;20150320
150321;0;;;;Concepcion;20150321
150322;0;;;;Concepcion;20150322
150323;0;;;;Concepcion;20150323
150324;0;;;;Concepcion;20150324
150325;0;;;3.34631;Concepcion;20150325
150326;0;;;29.1951;Concepcion;20150326
150327;0;;;24.3868;Concepcion;20150327
150328;0;;;18.3207;Concepcion;20150328
150329;0;;;11.7042;Concepcion;20150329
150330;0;;;11.0366;Concepcion;20150330
150331;0;;;11.9655;Concepcion;20150331
150401;0;;;14.4475;Concepcion;20150401
150402;0;;;14.217;Concepcion;20150402
150403;0;;;8.76064;Concepcion;20150403
150404;0;;;12.0864;Concepcion;20150404
150405;0;;;13.8126;Concepcion;20150405
150406;0;;;7.4107;Concepcion;20150406
150407;0;;;5.49235;Concepcion;20150407
150408;0;;;10.353;Concepcion;20150408
150409;0;;;13.4724;Concepcion;20150409
150410;0;;;21.9055;Concepcion;20150410
150411;0;;;20.4039;Concepcion;20150411
150412;0;;;18.6691;Concepcion;20150412
150413;0;;;12.6533;Concepcion;20150413
150414;0;;;17.402;Concepcion;20150414
150415;0;;;21.0998;Concepcion;20150415
150416;0;;;13.1815;Concepcion;20150416
150417;0;;;10.4341;Concepcion;20150417
150418;0;;;13.6055;Concepcion;20150418
150419;0;;;15.2577;Concepcion;20150419
150420;0;;;14.7019;Concepcion;20150420
150421;0;;;22.413;Concepcion;20150421
150422;0;;;27.2012;Concepcion;20150422
150423;0;;;37.2789;Concepcion;20150423
150424;0;;;41.387;Concepcion;20150424
150425;0;;;43.9512;Concepcion;20150425
150426;0;;;60.103;Concepcion;20150426
150427;0;;;51.2063;Concepcion;20150427
150428;0;;;52.8953;Concepcion;20150428
150429;0;;;38.0071;Concepcion;20150429
150430;0;;;33.2188;Concepcion;20150430
150501;0;;;33.9705;Concepcion;20150501
150502;0;;;37.984;Concepcion;20150502
150503;0;;;30.9001;Concepcion;20150503
150504;0;;;36.3248;Concepcion;20150504
150505;0;;;36.0193;Concepcion;20150505
150506;0;;;38.6928;Concepcion;20150506
150507;0;;;38.3898;Concepcion;20150507
150508;0;;;23.0178;Concepcion;20150508
150509;0;;;16.331;Concepcion;20150509
150510;0;;;36.9142;Concepcion;20150510
150511;0;;;35.4523;Concepcion;20150511
150512;0;;;35.5836;Concepcion;20150512
150513;0;;;39.9313;Concepcion;20150513
150514;0;;;45.9723;Concepcion;20150514
150515;0;;;31.3807;Concepcion;20150515
150516;0;;;15.9054;Concepcion;20150516
150517;0;;;14.3061;Concepcion;20150517
150518;0;;;33.2017;Concepcion;20150518
150519;0;;;28.5457;Concepcion;20150519
150520;0;;;12.8534;Concepcion;20150520
150521;0;;;17.8209;Concepcion;20150521
150522;0;;;31.0352;Concepcion;20150522
150523;0;;;29.7012;Concepcion;20150523
150524;0;;;20.1315;Concepcion;20150524
150525;0;;;44.2798;Concepcion;20150525
150526;0;;;46.3779;Concepcion;20150526
150527;0;;;53.4973;Concepcion;20150527
150528;0;;;12.7178;Concepcion;20150528
150529;0;;;42.1753;Concepcion;20150529
150530;0;;;22.6353;Concepcion;20150530
150531;0;;;12.2838;Concepcion;20150531
150601;0;;;11.1511;Concepcion;20150601
150602;0;;;9.44131;Concepcion;20150602
150603;0;;;45.3243;Concepcion;20150603
150604;0;;;24.398;Concepcion;20150604
150605;0;;;17.5756;Concepcion;20150605
150606;0;;;27.7014;Concepcion;20150606
150607;0;;;24.3153;Concepcion;20150607
150608;0;;;15.482;Concepcion;20150608
150609;0;;;33.6481;Concepcion;20150609
150610;0;;;37.8834;Concepcion;20150610
150611;0;;;36.1509;Concepcion;20150611
150612;0;;;51.644;Concepcion;20150612
150613;0;;;25.1744;Concepcion;20150613
150614;0;;;29.1151;Concepcion;20150614
150615;0;;;20.9544;Concepcion;20150615
150616;0;;;47.9583;Concepcion;20150616
150617;0;;;21.7987;Concepcion;20150617
150618;0;;;30.8222;Concepcion;20150618
150619;0;;;41.5266;Concepcion;20150619
150620;0;;;29.0164;Concepcion;20150620
150621;0;;;11.5084;Concepcion;20150621
150622;0;;;32.7645;Concepcion;20150622
150623;0;;;23.7274;Concepcion;20150623
150624;0;;;25.8897;Concepcion;20150624
150625;0;;;22.125;Concepcion;20150625
150626;0;;;27.1812;Concepcion;20150626
150627;0;;;27.225;Concepcion;20150627
150628;0;;;31.8952;Concepcion;20150628
150629;0;;;42.3614;Concepcion;20150629
150630;0;;;44.5632;Concepcion;20150630
150701;0;;;61.2024;Concepcion;20150701
150702;0;;;53.0374;Concepcion;20150702
150703;0;;;36.8948;Concepcion;20150703
150704;0;;;45.3033;Concepcion;20150704
150705;0;;;11.2463;Concepcion;20150705
150706;0;;;25.1976;Concepcion;20150706
150707;0;;;23.7113;Concepcion;20150707
150708;0;;;13.1525;Concepcion;20150708
150709;0;;;39.1788;Concepcion;20150709
150710;0;;;21.1026;Concepcion;20150710
150711;0;;;20.7675;Concepcion;20150711
150712;0;;;12.1203;Concepcion;20150712
150713;0;;;48.9517;Concepcion;20150713
150714;0;;;48.5728;Concepcion;20150714
150715;0;;;19.3846;Concepcion;20150715
150716;0;;;17.1464;Concepcion;20150716
150717;0;;;14.0725;Concepcion;20150717
150718;0;;;29.687;Concepcion;20150718
150719;0;;;26.2398;Concepcion;20150719
150720;0;;;30.3547;Concepcion;20150720
150721;0;;;27.6076;Concepcion;20150721
150722;0;;;21.5762;Concepcion;20150722
150723;0;;;21.3251;Concepcion;20150723
150724;0;;;21.4156;Concepcion;20150724
150725;0;;;8.8046;Concepcion;20150725
150726;0;;;9.10928;Concepcion;20150726
150727;0;;;13.2714;Concepcion;20150727
150728;0;;;12.4736;Concepcion;20150728
150729;0;;;24.6982;Concepcion;20150729
150730;0;;;21.5937;Concepcion;20150730
150731;0;;;10.465;Concepcion;20150731
150801;0;;;13.6556;Concepcion;20150801
150802;0;;;19.0765;Concepcion;20150802
150803;0;;;24.2325;Concepcion;20150803
150804;0;;;21.5242;Concepcion;20150804
150805;0;;;14.2326;Concepcion;20150805
150806;0;;;26.3047;Concepcion;20150806
150807;0;;;14.164;Concepcion;20150807
150808;0;;;8.25522;Concepcion;20150808
150809;0;;;14.0787;Concepcion;20150809
150810;0;;;27.8715;Concepcion;20150810
150811;0;;;26.0567;Concepcion;20150811
150812;0;;;31.735;Concepcion;20150812
150813;0;;;32.8483;Concepcion;20150813
150814;0;;;30.8792;Concepcion;20150814
150815;0;;;13.4822;Concepcion;20150815
150816;0;;;14.481;Concepcion;20150816
150817;0;;;30.4445;Concepcion;20150817
150818;0;;;35.812;Concepcion;20150818
150819;0;;;26.8817;Concepcion;20150819
150820;0;;;22.1001;Concepcion;20150820
150821;0;;;11.1725;Concepcion;20150821
150822;0;;;16.6333;Concepcion;20150822
150823;0;;;27.8571;Concepcion;20150823
150824;0;;;20.7444;Concepcion;20150824
150825;0;;;11.6124;Concepcion;20150825
150826;0;;;26.8548;Concepcion;20150826
150827;0;;;22.6634;Concepcion;20150827
150828;0;;;7.01809;Concepcion;20150828
150829;0;;;9.54276;Concepcion;20150829
150830;0;;;13.2152;Concepcion;20150830
150831;0;;;26.7008;Concepcion;20150831
150901;0;;;29.117;Concepcion;20150901
150902;0;;;22.5758;Concepcion;20150902
150903;0;;;32.6705;Concepcion;20150903
150904;0;;;35.9868;Concepcion;20150904
150905;0;;;24.1269;Concepcion;20150905
150906;0;;;12.4791;Concepcion;20150906
150907;0;;;8.25555;Concepcion;20150907
150908;0;;;12.0577;Concepcion;20150908
150909;0;;;17.1789;Concepcion;20150909
150910;0;;;19.5234;Concepcion;20150910
150911;0;;;14.4033;Concepcion;20150911
150912;0;;;22.4809;Concepcion;20150912
150913;0;;;18.6919;Concepcion;20150913
150914;0;;;14.4993;Concepcion;20150914
150915;0;;;15.9755;Concepcion;20150915
150916;0;;;10.661;Concepcion;20150916
150917;0;;;17.3912;Concepcion;20150917
150918;0;;;18.5779;Concepcion;20150918
150919;0;;;19.3602;Concepcion;20150919
150920;0;;;16.7286;Concepcion;20150920
150921;0;;;12.6795;Concepcion;20150921
150922;0;;;23.3278;Concepcion;20150922
150923;0;;;12.4153;Concepcion;20150923
150924;0;;;7.83456;Concepcion;20150924
150925;0;;;8.59033;Concepcion;20150925
150926;0;;;14.6691;Concepcion;20150926
150927;0;;;6.5983;Concepcion;20150927
150928;0;;;17.6332;Concepcion;20150928
150929;0;;;14.6724;Concepcion;20150929
150930;0;;;5.34695;Concepcion;20150930
151001;0;;;11.8436;Concepcion;20151001
151002;0;;;11.0107;Concepcion;20151002
151003;0;;;12.3558;Concepcion;20151003
151004;0;;;9.76277;Concepcion;20151004
151005;0;;;12.6423;Concepcion;20151005
151006;0;;;11.0665;Concepcion;20151006
151007;0;;;12.3382;Concepcion;20151007
151008;0;;;16.4424;Concepcion;20151008
151009;0;;;18.5257;Concepcion;20151009
151010;0;;;20.9412;Concepcion;20151010
151011;0;;;5.76487;Concepcion;20151011
151012;0;;;10.0638;Concepcion;20151012
151013;0;;;9.04849;Concepcion;20151013
151014;0;;;26.0359;Concepcion;20151014
151015;0;;;5.40842;Concepcion;20151015
151016;0;;;14.7944;Concepcion;20151016
151017;0;;;12.6727;Concepcion;20151017
151018;0;;;19.8731;Concepcion;20151018
151019;0;;;14.6976;Concepcion;20151019
151020;0;;;8.12231;Concepcion;20151020
151021;0;;;12.5251;Concepcion;20151021
151022;0;;;9.08282;Concepcion;20151022
151023;0;;;9.85686;Concepcion;20151023
151024;0;;;8.2119;Concepcion;20151024
151025;0;;;6.43049;Concepcion;20151025
151026;0;;;8.64706;Concepcion;20151026
151027;0;;;13.2041;Concepcion;20151027
151028;0;;;7.52161;Concepcion;20151028
151029;0;;;10.0306;Concepcion;20151029
151030;0;;;8.90257;Concepcion;20151030
151031;0;;;12.6647;Concepcion;20151031
151101;0;;;20.0669;Concepcion;20151101
151102;0;;;17.2269;Concepcion;20151102
151103;0;;;21.6806;Concepcion;20151103
151104;0;;;17.6358;Concepcion;20151104
151105;0;;;24.2551;Concepcion;20151105
151106;0;;;24.5516;Concepcion;20151106
151107;0;;;8.23569;Concepcion;20151107
151108;0;;;7.43664;Concepcion;20151108
151109;0;;;9.63466;Concepcion;20151109
151110;0;;;13.5623;Concepcion;20151110
151111;0;;;19.838;Concepcion;20151111
151112;0;;;10.3461;Concepcion;20151112
151113;0;;;10.3005;Concepcion;20151113
151114;0;;;7.29716;Concepcion;20151114
151115;0;;;6.64261;Concepcion;20151115
151116;0;;;6.96162;Concepcion;20151116
151117;0;;;7.00303;Concepcion;20151117
151118;0;;;6.48066;Concepcion;20151118
151119;0;;;9.18369;Concepcion;20151119
151120;0;;;6.17258;Concepcion;20151120
151121;0;;;10.4128;Concepcion;20151121
151122;0;;;8.04469;Concepcion;20151122
151123;0;;;9.53903;Concepcion;20151123
151124;0;;;9.77327;Concepcion;20151124
151125;0;;;8.8699;Concepcion;20151125
151126;0;;;7.91957;Concepcion;20151126
151127;0;;;6.95499;Concepcion;20151127
151128;0;;;10.1716;Concepcion;20151128
151129;0;;;20.6941;Concepcion;20151129
151130;0;;;40.8034;Concepcion;20151130
151201;0;;;21.7747;Concepcion;20151201
151202;0;;;19.5446;Concepcion;20151202
151203;0;;;13.5078;Concepcion;20151203
151204;0;;;13.0764;Concepcion;20151204
151205;0;;;21.0133;Concepcion;20151205
151206;0;;;12.4023;Concepcion;20151206
151207;0;;;9.75494;Concepcion;20151207
151208;0;;;16.2608;Concepcion;20151208
151209;0;;;19.7659;Concepcion;20151209
151210;0;;;15.7791;Concepcion;20151210
151211;0;;;17.8321;Concepcion;20151211
151212;0;;;8.76207;Concepcion;20151212
151213;0;;;6.87803;Concepcion;20151213
151214;0;;;10.6815;Concepcion;20151214
151215;0;;;6.24816;Concepcion;20151215
151216;0;;;13.0834;Concepcion;20151216
151217;0;;;10.5623;Concepcion;20151217
151218;0;;;18.2057;Concepcion;20151218
151219;0;;;23.9729;Concepcion;20151219
151220;0;;;15.68;Concepcion;20151220
151221;0;;;27.0312;Concepcion;20151221
151222;0;;;13.9901;Concepcion;20151222
151223;0;;;10.216;Concepcion;20151223
151224;0;;;16.295;Concepcion;20151224
151225;0;;;19.4008;Concepcion;20151225
151226;0;;;14.855;Concepcion;20151226
151227;0;;;12.4307;Concepcion;20151227
151228;0;;;19.3883;Concepcion;20151228
151229;0;;;24.9712;Concepcion;20151229
151230;0;;;;Concepcion;20151230
151231;0;;;;Concepcion;20151231
160101;0;;;;Concepcion;20160101
160102;0;;;;Concepcion;20160102
160103;0;;;;Concepcion;20160103
160104;0;;;;Concepcion;20160104
160105;0;;;46.8181;Concepcion;20160105
160106;0;;;;Concepcion;20160106
160107;0;;;53.1462;Concepcion;20160107
160108;0;;;48.015;Concepcion;20160108
160109;0;;;27.0147;Concepcion;20160109
160110;0;;;;Concepcion;20160110
160111;0;;;24.3835;Concepcion;20160111
160112;0;;;26.1779;Concepcion;20160112
160113;0;;;21.1008;Concepcion;20160113
160114;0;;;33.5895;Concepcion;20160114
160115;0;;;26.9537;Concepcion;20160115
160116;0;;;23.0415;Concepcion;20160116
160117;0;;;20.5725;Concepcion;20160117
160118;0;;;39.3441;Concepcion;20160118
160119;0;;;36.7753;Concepcion;20160119
160120;0;;;33.8303;Concepcion;20160120
160121;0;;;55.6466;Concepcion;20160121
160122;0;;;28.737;Concepcion;20160122
160123;0;;;32.2729;Concepcion;20160123
160124;0;;;13.3925;Concepcion;20160124
160125;0;;;26.2746;Concepcion;20160125
160126;0;;;49.2207;Concepcion;20160126
160127;0;;;26.1073;Concepcion;20160127
160128;0;;;15.3559;Concepcion;20160128
160129;0;;;26.4271;Concepcion;20160129
160130;0;;;23.9729;Concepcion;20160130
160131;0;;;29.4236;Concepcion;20160131
160201;0;;;;Concepcion;20160201
160202;0;;;37.5058;Concepcion;20160202
160203;0;;;29.2075;Concepcion;20160203
160204;0;;;25.4008;Concepcion;20160204
160205;0;;;24.58;Concepcion;20160205
160206;0;;;28.4129;Concepcion;20160206
160207;0;;;22.7504;Concepcion;20160207
160208;0;;;29.3741;Concepcion;20160208
160209;0;;;38.5228;Concepcion;20160209
160210;0;;;46.6391;Concepcion;20160210
160211;0;;;50.1024;Concepcion;20160211
160212;0;;;58.5858;Concepcion;20160212
160213;0;;;19.6815;Concepcion;20160213
160214;0;;;;Concepcion;20160214
160215;0;;;;Concepcion;20160215
160216;0;;;62.3312;Concepcion;20160216
160217;0;;;39.0818;Concepcion;20160217
160218;0;;;24.7675;Concepcion;20160218
160219;0;;;28.4858;Concepcion;20160219
160220;0;;;25.0804;Concepcion;20160220
160221;0;;;19.8908;Concepcion;20160221
160222;0;;;23.8071;Concepcion;20160222
160223;0;;;;Concepcion;20160223
160224;0;;;;Concepcion;20160224
160225;0;;;;Concepcion;20160225
160226;0;;;;Concepcion;20160226
160227;0;;;33.7458;Concepcion;20160227
160228;0;;;16.2;Concepcion;20160228
160229;0;;;22.0079;Concepcion;20160229
160301;0;;;26.3232;Concepcion;20160301
160302;0;;;29.2466;Concepcion;20160302
160303;0;;;25.4325;Concepcion;20160303
160304;0;;;33.5095;Concepcion;20160304
160305;0;;;33.2558;Concepcion;20160305
160306;0;;;25.7787;Concepcion;20160306
160307;0;;;22.5154;Concepcion;20160307
160308;0;;;24.3625;Concepcion;20160308
160309;0;;;21.8211;Concepcion;20160309
160310;0;;;28.3921;Concepcion;20160310
160311;0;;;14.257;Concepcion;20160311
160312;0;;;20.7304;Concepcion;20160312
160313;0;;;20.0045;Concepcion;20160313
160314;0;;;23.1466;Concepcion;20160314
160315;0;;;26.3293;Concepcion;20160315
160316;0;;;30.3962;Concepcion;20160316
160317;0;;;11.7184;Concepcion;20160317
160318;0;;;19.6451;Concepcion;20160318
160319;0;;;25.4429;Concepcion;20160319
160320;0;;;33.7995;Concepcion;20160320
160321;0;;;24.5616;Concepcion;20160321
160322;0;;;29.312;Concepcion;20160322
160323;0;;;31.0479;Concepcion;20160323
160324;0;;;35.2778;Concepcion;20160324
160325;0;;;41.3333;Concepcion;20160325
160326;0;;;33.1802;Concepcion;20160326
160327;0;;;19.7254;Concepcion;20160327
160328;0;;;21.9933;Concepcion;20160328
160329;0;;;16.218;Concepcion;20160329
160330;0;;;14.1646;Concepcion;20160330
160331;0;;;12.631;Concepcion;20160331
160401;0;;;22.5067;Concepcion;20160401
160402;0;;;22.359;Concepcion;20160402
160403;0;;;24.114;Concepcion;20160403
160404;0;;;18.5262;Concepcion;20160404
160405;0;;;23.55;Concepcion;20160405
160406;0;;;15.17;Concepcion;20160406
160407;0;;;15.7208;Concepcion;20160407
160408;0;;;16.6066;Concepcion;20160408
160409;0;;;43.6992;Concepcion;20160409
160410;0;;;28.7129;Concepcion;20160410
160411;0;;;22.86;Concepcion;20160411
160412;0;;;20.4218;Concepcion;20160412
160413;0;;;;Concepcion;20160413
160414;0;;;;Concepcion;20160414
160415;0;;;;Concepcion;20160415
160416;0;;;;Concepcion;20160416
160417;0;;;21.5001;Concepcion;20160417
160418;0;;;29.4426;Concepcion;20160418
160419;0;;;22.3282;Concepcion;20160419
160420;0;;;21.0716;Concepcion;20160420
160421;0;;;18.5232;Concepcion;20160421
160422;0;;;34.9916;Concepcion;20160422
160423;0;;;13.4217;Concepcion;20160423
160424;0;;;14.8626;Concepcion;20160424
160425;0;;;17.7354;Concepcion;20160425
160426;0;;;11.6462;Concepcion;20160426
160427;0;;;35.5154;Concepcion;20160427
160428;0;;;44.032;Concepcion;20160428
160429;0;;;46.7108;Concepcion;20160429
160430;0;;;59.4028;Concepcion;20160430
160501;0;;;50.4766;Concepcion;20160501
160502;0;;;19.0287;Concepcion;20160502
160503;0;;;23.5043;Concepcion;20160503
160504;0;;;32.4933;Concepcion;20160504
160505;0;;;22.4462;Concepcion;20160505
160506;0;;;24.6033;Concepcion;20160506
160507;0;;;34.3925;Concepcion;20160507
160508;0;;;35.0094;Concepcion;20160508
160509;0;;;42.9974;Concepcion;20160509
160510;0;;;34.0891;Concepcion;20160510
160511;0;;;27.5945;Concepcion;20160511
160512;0;;;9.73386;Concepcion;20160512
160513;0;;;27.5904;Concepcion;20160513
160514;0;;;15.8724;Concepcion;20160514
160515;0;;;14.5364;Concepcion;20160515
160516;0;;;17.3423;Concepcion;20160516
160517;0;;;42.8063;Concepcion;20160517
160518;0;;;30.5611;Concepcion;20160518
160519;0;;;17.5535;Concepcion;20160519
160520;0;;;22.4891;Concepcion;20160520
160521;0;;;26.2809;Concepcion;20160521
160522;0;;;31.0504;Concepcion;20160522
160523;0;;;34.5674;Concepcion;20160523
160524;0;;;18.4835;Concepcion;20160524
160525;0;;;8.68987;Concepcion;20160525
160526;0;;;16.5553;Concepcion;20160526
160527;0;;;24.1969;Concepcion;20160527
160528;0;;;36.0974;Concepcion;20160528
160529;0;;;23.045;Concepcion;20160529
160530;0;;;31.9969;Concepcion;20160530
160531;0;;;22.6223;Concepcion;20160531
160601;0;;;21.4923;Concepcion;20160601
160602;0;;;29.3196;Concepcion;20160602
160603;0;;;21.8195;Concepcion;20160603
160604;0;;;26.9422;Concepcion;20160604
160605;0;;;29.3011;Concepcion;20160605
160606;0;;;39.5719;Concepcion;20160606
160607;0;;;50.0015;Concepcion;20160607
160608;0;;;38.765;Concepcion;20160608
160609;0;;;33.4342;Concepcion;20160609
160610;0;;;35.4034;Concepcion;20160610
160611;0;;;46.3407;Concepcion;20160611
160612;0;;;27.1896;Concepcion;20160612
160613;0;;;60.4852;Concepcion;20160613
160614;0;;;36.5581;Concepcion;20160614
160615;0;;;14.9857;Concepcion;20160615
160616;0;;;;Concepcion;20160616
160617;0;;;37.7809;Concepcion;20160617
160618;0;;;51.9241;Concepcion;20160618
160619;0;;;53.9326;Concepcion;20160619
160620;0;;;36.8047;Concepcion;20160620
160621;0;;;47.2753;Concepcion;20160621
160622;0;;;37.6662;Concepcion;20160622
160623;0;;;44.1443;Concepcion;20160623
160624;0;;;43.4551;Concepcion;20160624
160625;0;;;47.9844;Concepcion;20160625
160626;0;;;52.4354;Concepcion;20160626
160627;0;;;57.1669;Concepcion;20160627
160628;0;;;55.1078;Concepcion;20160628
160629;0;;;31.5043;Concepcion;20160629
160630;0;;;37.6297;Concepcion;20160630
160701;0;;;45.1085;Concepcion;20160701
160702;0;;;30.5841;Concepcion;20160702
160703;0;;;37.056;Concepcion;20160703
160704;0;;;45.7919;Concepcion;20160704
160705;0;;;26.015;Concepcion;20160705
160706;0;;;34.5167;Concepcion;20160706
160707;0;;;36.5226;Concepcion;20160707
160708;0;;;14.0647;Concepcion;20160708
160709;0;;;12.5706;Concepcion;20160709
160710;0;;;8.96819;Concepcion;20160710
160711;0;;;11.2347;Concepcion;20160711
160712;0;;;13.0891;Concepcion;20160712
160713;0;;;8.73956;Concepcion;20160713
160714;0;;;19.7145;Concepcion;20160714
160715;0;;;25.0495;Concepcion;20160715
160716;0;;;23.3603;Concepcion;20160716
160717;0;;;25.543;Concepcion;20160717
160718;0;;;23.9693;Concepcion;20160718
160719;0;;;27.7975;Concepcion;20160719
160720;0;;;12.9601;Concepcion;20160720
160721;0;;;18.7473;Concepcion;20160721
160722;0;;;15.4475;Concepcion;20160722
160723;0;;;11.8876;Concepcion;20160723
160724;0;;;15.1292;Concepcion;20160724
160725;0;;;10.0217;Concepcion;20160725
160726;0;;;10.0667;Concepcion;20160726
160727;0;;;26.9593;Concepcion;20160727
160728;0;;;24.8751;Concepcion;20160728
160729;0;;;28.6812;Concepcion;20160729
160730;0;;;24.8578;Concepcion;20160730
160731;0;;;30.968;Concepcion;20160731
160801;0;;;20.7972;Concepcion;20160801
160802;0;;;39.0679;Concepcion;20160802
160803;0;;;25.3615;Concepcion;20160803
160804;0;;;39.0323;Concepcion;20160804
160805;0;;;47.1879;Concepcion;20160805
160806;0;;;28.8322;Concepcion;20160806
160807;0;;;40.9966;Concepcion;20160807
160808;0;;;35.9417;Concepcion;20160808
160809;0;;;32.4181;Concepcion;20160809
160810;0;;;26.5026;Concepcion;20160810
160811;0;;;21.9475;Concepcion;20160811
160812;0;;;24.9933;Concepcion;20160812
160813;0;;;27.9126;Concepcion;20160813
160814;0;;;26.9202;Concepcion;20160814
