FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;FECHA(YYYYMMDD)
020709;0;111,042;;;20020709
020710;0;73,3333;;;20020710
020711;0;85,9583;;;20020711
020712;0;121,636;;;20020712
020713;0;86,7916;;;20020713
020714;0;56,375;;;20020714
020715;0;80,4166;;;20020715
020716;0;104,958;;;20020716
020717;0;97,9583;;;20020717
020718;0;85,375;;;20020718
020719;0;69,25;;;20020719
020720;0;14,9167;;;20020720
020721;0;10,1364;;;20020721
020722;0;14,6667;;;20020722
020723;0;18,4583;;;20020723
020724;0;36,2916;;;20020724
020725;0;46,5;;;20020725
020726;0;51,25;;;20020726
020727;0;70,3333;;;20020727
020728;0;37;;;20020728
020729;0;33,9583;;;20020729
020730;0;;;;20020730
020731;0;43,9583;;;20020731
020801;0;50,9583;;;20020801
020802;0;56,3333;;;20020802
020803;0;58,125;;;20020803
020804;0;64,6666;;;20020804
020805;0;60,5714;;;20020805
020806;0;75,7916;;;20020806
020807;0;22,0417;;;20020807
020808;0;23,0833;;;20020808
020809;0;56,5833;;;20020809
020810;0;52,75;;;20020810
020811;0;54,6666;;;20020811
020812;0;47,375;;;20020812
020813;0;43,5;;;20020813
020814;0;59,1666;;;20020814
020815;0;83,5833;;;20020815
020816;0;79,5;;;20020816
020817;0;38,625;;;20020817
020818;0;5,625;;;20020818
020819;0;13,75;;;20020819
020820;0;32,0833;;;20020820
020821;0;54,4166;;;20020821
020822;0;47,8333;;;20020822
020823;0;43,2083;;;20020823
020824;0;26,75;;;20020824
020825;0;33,6666;;;20020825
020826;0;30,0417;;;20020826
020827;0;21,9167;;;20020827
020828;0;14,5;;;20020828
020829;0;38,9166;;;20020829
020830;0;37,9166;;;20020830
020831;0;52,9166;;;20020831
020901;0;47,375;;;20020901
020902;0;46,2083;;;20020902
020903;0;28;;;20020903
020904;0;21,2917;;;20020904
020905;0;14,9167;;;20020905
020906;0;29,375;;;20020906
020907;0;65,75;;;20020907
020908;0;89,0833;;;20020908
020909;0;81;;;20020909
020910;0;23;;;20020910
020911;0;36,25;;;20020911
020912;0;69;;;20020912
020913;0;28,7083;;;20020913
020914;0;28,7917;;;20020914
020915;0;29;;;20020915
020916;0;15,4167;;;20020916
020917;0;14,9167;;;20020917
020918;0;16,7917;;;20020918
020919;0;22,2917;;;20020919
020920;0;31,7083;;;20020920
020921;0;41,875;;;20020921
020922;0;32,2916;;;20020922
020923;0;29,5;;;20020923
020924;0;25,625;;;20020924
020925;0;22,2917;;;20020925
020926;0;26,5833;;;20020926
020927;0;19,8333;;;20020927
020928;0;38,8333;;;20020928
020929;0;25;;;20020929
020930;0;36,7083;;;20020930
021001;0;21,125;;;20021001
021002;0;12;;;20021002
021003;0;15,6667;;;20021003
021004;0;23,4286;;;20021004
021005;0;27;;;20021005
021006;0;12,4167;;;20021006
021007;0;15,6667;;;20021007
021008;0;21,4167;;;20021008
021009;0;21,75;;;20021009
021010;0;25,375;;;20021010
021011;0;44,5833;;;20021011
021012;0;36,5833;;;20021012
021013;0;16,5417;;;20021013
021014;0;21,625;;;20021014
021015;0;19,3333;;;20021015
021016;0;21,7917;;;20021016
021017;0;21,4583;;;20021017
021018;0;23,6667;;;20021018
021019;0;20,125;;;20021019
021020;0;7,45833;;;20021020
021021;0;22,125;;;20021021
021022;0;34,6666;;;20021022
021023;0;22,625;;;20021023
021024;0;19,8333;;;20021024
021025;0;16,8333;;;20021025
021026;0;38,25;;;20021026
021027;0;35,2916;;;20021027
021028;0;20,0833;;;20021028
021029;0;24,125;;;20021029
021030;0;30,75;;;20021030
021031;0;29,5833;;;20021031
021101;0;15,5833;;;20021101
021102;0;11;;;20021102
021103;0;17,75;;;20021103
021104;0;22,2083;;;20021104
021105;0;28,5417;;;20021105
021106;0;15,5833;;;20021106
021107;0;16,0417;;;20021107
021108;0;11,7917;;;20021108
021109;0;17,5417;;;20021109
021110;0;24,4583;;;20021110
021111;0;27,7917;;;20021111
021112;0;29,625;;;20021112
021113;0;23,6667;;;20021113
021114;0;28,6667;;;20021114
021115;0;28,7917;;;20021115
021116;0;23,375;;;20021116
021117;0;16,3333;;;20021117
021118;0;19,2917;;;20021118
021119;0;16,625;;;20021119
021120;0;19,2083;;;20021120
021121;0;30,875;;;20021121
021122;0;40,0416;;;20021122
021123;0;38,1666;;;20021123
021124;0;23,75;;;20021124
021125;0;27;;;20021125
021126;0;15,3333;;;20021126
021127;0;21,4167;;;20021127
021128;0;27,7083;;;20021128
021129;0;27,25;;;20021129
021130;0;22,4583;;;20021130
021201;0;;;;20021201
021202;0;;;;20021202
021203;0;20,2917;;;20021203
021204;0;14,6667;;;20021204
021205;0;13,875;;;20021205
021206;0;17,625;;;20021206
021207;0;21,4583;;;20021207
021208;0;17,6667;;;20021208
021209;0;17,5;;;20021209
021210;0;23,7083;;;20021210
021211;0;27,2083;;;20021211
021212;0;24,9167;;;20021212
021213;0;18,5;;;20021213
021214;0;22,5;;;20021214
021215;0;17,875;;;20021215
021216;0;14,5833;;;20021216
021217;0;14,5833;;;20021217
021218;0;12,6667;;;20021218
021219;0;14,6667;;;20021219
021220;0;17,1667;;;20021220
021221;0;19,5417;;;20021221
021222;0;12,7917;;;20021222
021223;0;16,625;;;20021223
021224;0;27,7917;;;20021224
021225;0;28,4167;;;20021225
021226;0;12,25;;;20021226
021227;0;21,25;;;20021227
021228;0;15,5833;;;20021228
021229;0;18,8182;;;20021229
021230;0;23,2917;;;20021230
021231;0;24,9167;;;20021231
030101;0;17,875;;;20030101
030102;0;17,75;;;20030102
030103;0;22,0833;;;20030103
030104;0;23,7083;;;20030104
030105;0;25,875;;;20030105
030106;0;26,7917;;;20030106
030107;0;18,3333;;;20030107
030108;0;18;;;20030108
030109;0;22,625;;;20030109
030110;0;20,0833;;;20030110
030111;0;23,0833;;;20030111
030112;0;23,7917;;;20030112
030113;0;24,9545;;;20030113
030114;0;19,875;;;20030114
030115;0;22;;;20030115
030116;0;17,25;;;20030116
030117;0;17,875;;;20030117
030118;0;20,25;;;20030118
030119;0;17,375;;;20030119
030120;0;15,5417;;;20030120
030121;0;9,125;;;20030121
030122;0;16,3333;;;20030122
030123;0;21,4167;;;20030123
030124;0;29,7083;;;20030124
030125;0;25;;;20030125
030126;0;20,2917;;;20030126
030127;0;17,875;;;20030127
030128;0;20,45;;;20030128
030129;0;24,25;;;20030129
030130;0;65,0416;;;20030130
030131;0;39,3333;;;20030131
030201;0;21,4583;;;20030201
030202;0;19,1667;;;20030202
030203;0;17,25;;;20030203
030204;0;23,8333;;;20030204
030205;0;22,2917;;;20030205
030206;0;20,625;;;20030206
030207;0;23,5;;;20030207
030208;0;24,4167;;;20030208
030209;0;24,4167;;;20030209
030210;0;19,75;;;20030210
030211;0;23,9583;;;20030211
030212;0;30,375;;;20030212
030213;0;32,5416;;;20030213
030214;0;22;;;20030214
030215;0;21,4167;;;20030215
030216;0;25,7917;;;20030216
030217;0;24,3333;;;20030217
030218;0;25,7917;;;20030218
030219;0;34,619;;;20030219
030220;0;30,2917;;;20030220
030221;0;37,9583;;;20030221
030222;0;28,3333;;;20030222
030223;0;26,7083;;;20030223
030224;0;30,2917;;;20030224
030225;0;25,0833;;;20030225
030226;0;18,2917;;;20030226
030227;0;21,625;;;20030227
030228;0;23,5417;;;20030228
030301;0;22,875;;;20030301
030302;0;26,2083;;;20030302
030303;0;37,4583;;;20030303
030304;0;26,7917;;;20030304
030305;0;29,125;;;20030305
030306;0;46,5416;;;20030306
030307;0;26,75;;;20030307
030308;0;26,9545;;;20030308
030309;0;18,6667;;;20030309
030310;0;22;;;20030310
030311;0;26,4167;;;20030311
030312;0;27,9167;;;20030312
030313;0;30,8333;;;20030313
030314;0;23,25;;;20030314
030315;0;29,2917;;;20030315
030316;0;37,5416;;;20030316
030317;0;30,6667;;;20030317
030318;0;26,0833;;;20030318
030319;0;28,3333;;;20030319
030320;0;40,4782;;;20030320
030321;0;;;;20030321
030322;0;24,875;;;20030322
030323;0;17,7083;;;20030323
030324;0;23,9167;;;20030324
030325;0;33,6666;;;20030325
030326;0;28,1667;;;20030326
030327;0;20,75;;;20030327
030328;0;27,4583;;;20030328
030329;0;30,4583;;;20030329
030330;0;24,2917;;;20030330
030331;0;25,6667;;;20030331
030401;0;36,2916;;;20030401
030402;0;38;;;20030402
030403;0;41,375;;;20030403
030404;0;44,125;;;20030404
030405;0;54,6666;;;20030405
030406;0;36;;;20030406
030407;0;34,5416;;;20030407
030408;0;37,0416;;;20030408
030409;0;53,7083;;;20030409
030410;0;51,7916;;;20030410
030411;0;50,25;;;20030411
030412;0;52,8333;;;20030412
030413;0;32,5;;;20030413
030414;0;29,0833;;;20030414
030415;0;39,7916;;;20030415
030416;0;41,7916;;;20030416
030417;0;40,0833;;;20030417
030418;0;35;;;20030418
030419;0;36,1666;;;20030419
030420;0;36,875;;;20030420
030421;0;21,4762;;;20030421
030422;0;33,7916;;;20030422
030423;0;47,4166;;;20030423
030424;0;64,25;;;20030424
030425;0;45,2083;;;20030425
030426;0;55,7083;;;20030426
030427;0;55,0833;;;20030427
030428;0;55,2083;;;20030428
030429;0;49,7916;;;20030429
030430;0;68,5;;;20030430
030501;0;57,625;;;20030501
030502;0;84,5;;;20030502
030503;0;44,8333;;;20030503
030504;0;47,375;;;20030504
030505;0;68,9166;;;20030505
030506;0;76,625;;;20030506
030507;0;55,9166;;;20030507
030508;0;67,2083;;;20030508
030509;0;107,583;;;20030509
030510;0;94,5416;;;20030510
030511;0;72,625;;;20030511
030512;0;73,1666;;;20030512
030513;0;66,3181;;;20030513
030514;0;60,7916;;;20030514
030515;0;64,5416;;;20030515
030516;0;65,8333;;;20030516
030517;0;79,8333;;;20030517
030518;0;108,542;;;20030518
030519;0;107,167;;;20030519
030520;0;60,25;;;20030520
030521;0;4,66666;;;20030521
030522;0;27,1667;;;20030522
030523;0;67,5833;;;20030523
030524;0;67,3333;;;20030524
030525;0;55,3333;;;20030525
030526;0;70,25;;;20030526
030527;0;81,875;;;20030527
030528;0;68,6666;;;20030528
030529;0;;;;20030529
030530;0;;;;20030530
030531;0;147,583;;;20030531
030601;0;100,542;;;20030601
030602;0;56,0416;;;20030602
030603;0;80,4583;;;20030603
030604;0;86,8333;;;20030604
030605;0;50,0833;;;20030605
030606;0;70,125;;;20030606
030607;0;102,917;;;20030607
030608;0;61,625;;;20030608
030609;0;34,25;;;20030609
030610;0;19,0417;;;20030610
030611;0;38,5416;;;20030611
030612;0;36,625;;;20030612
030613;0;50,375;;;20030613
030614;0;27,0833;;;20030614
030615;0;25,5417;;;20030615
030616;0;57,2083;;;20030616
030617;0;71,5238;;;20030617
030618;0;92,7083;;;20030618
030619;0;74,75;;;20030619
030620;0;101,958;;;20030620
030621;0;61,2083;;;20030621
030622;0;36,7083;;;20030622
030623;0;48,0416;;;20030623
030624;0;95;;;20030624
030625;0;80,75;;;20030625
030626;0;81,2916;;;20030626
030627;0;80,3333;;;20030627
030628;0;97,4583;;;20030628
030629;0;70,2083;;;20030629
030630;0;73,7916;;;20030630
030701;0;140,762;;;20030701
030702;0;67,0416;;;20030702
030703;0;71,375;;;20030703
030704;0;43,0833;;;20030704
030705;0;45,9166;;;20030705
030706;0;28,5417;;;20030706
030707;0;19,6667;;;20030707
030708;0;19,9583;;;20030708
030709;0;60,2916;;;20030709
030710;0;92,0416;;;20030710
030711;0;90,5416;;;20030711
030712;0;63,8889;;;20030712
030713;0;;;;20030713
030714;0;29,0435;;;20030714
030715;0;71,875;;;20030715
030716;0;68,7;;;20030716
030717;0;73,0833;;;20030717
030718;0;138,417;;;20030718
030719;0;65,9166;;;20030719
030720;0;29,625;;;20030720
030721;0;36;;;20030721
030722;0;38,4583;;;20030722
030723;0;48,5416;;;20030723
030724;0;69,625;;;20030724
030725;0;78,7083;;;20030725
030726;0;69,375;;;20030726
030727;0;69,5;;;20030727
030728;0;69,5833;;;20030728
030729;0;94,8094;;;20030729
030730;0;66,2727;;;20030730
030731;0;38,9166;;;20030731
030801;0;34,8333;;;20030801
030802;0;57,9583;;;20030802
030803;0;43,5;;;20030803
030804;0;24,5417;;;20030804
030805;0;43,9166;;;20030805
030806;0;66,4583;;;20030806
030807;0;91,875;;;20030807
030808;0;99,2727;;;20030808
030809;0;83,2083;;;20030809
030810;0;59;;;20030810
030811;0;49,0909;;;20030811
030812;0;66,5;;;20030812
030813;0;85,5833;;;20030813
030814;0;92,2916;;;20030814
030815;0;63,125;;;20030815
030816;0;84,75;;;20030816
030817;0;67,4166;;;20030817
030818;0;45,5833;;;20030818
030819;0;34,4166;;;20030819
030820;0;19,2083;;;20030820
030821;0;19,5833;;;20030821
030822;0;32,875;;;20030822
030823;0;43,25;;;20030823
030824;0;61,2083;;;20030824
030825;0;53,875;;;20030825
030826;0;83,9523;;;20030826
030827;0;62,0833;;;20030827
030828;0;75,375;;;20030828
030829;0;64,5;;;20030829
030830;0;44,0833;;;20030830
030831;0;64,5833;;;20030831
030901;0;56,7916;;;20030901
030902;0;54,6666;;;20030902
030903;0;32,0416;;;20030903
030904;0;36,7083;;;20030904
030905;0;21,9167;;;20030905
030906;0;19,1667;;;20030906
030907;0;9,375;;;20030907
030908;0;21,4167;;;20030908
030909;0;38,7916;;;20030909
030910;0;51,875;;;20030910
030911;0;61,75;;;20030911
030912;0;85,5;;;20030912
030913;0;46,6666;;;20030913
030914;0;26,25;;;20030914
030915;0;33,0909;;;20030915
030916;0;41,625;;;20030916
030917;0;17,619;;;20030917
030918;0;12,6667;;;20030918
030919;0;19,5833;;;20030919
030920;0;48,3333;;;20030920
030921;0;42,4583;;;20030921
030922;0;15,0417;;;20030922
030923;0;20,625;;;20030923
030924;0;24,75;;;20030924
030925;0;23,6667;;;20030925
030926;0;39,9166;;;20030926
030927;0;21,5833;;;20030927
030928;0;32,5;;;20030928
030929;0;37,2916;;;20030929
030930;0;30,9583;;;20030930
031001;0;35,125;;;20031001
031002;0;36,5555;;;20031002
031003;0;28,7917;;;20031003
031004;0;31,1667;;;20031004
031005;0;30,9583;;;20031005
031006;0;23,5833;;;20031006
031007;0;13,75;;;20031007
031008;0;;;;20031008
031009;0;21,5;;;20031009
031010;0;23,3182;;;20031010
031011;0;;;;20031011
031012;0;24,875;;;20031012
031013;0;32,2083;;;20031013
031014;0;28,0417;;;20031014
031015;0;17,4167;;;20031015
031016;0;20,0417;;;20031016
031017;0;14,5417;;;20031017
031018;0;15,875;;;20031018
031019;0;17,75;;;20031019
031020;0;16,5833;;;20031020
031021;0;19,5833;;;20031021
031022;0;26,4583;;;20031022
031023;0;15,4167;;;20031023
031024;0;20,4167;;;20031024
031025;0;14,8333;;;20031025
031026;0;14,2083;;;20031026
031027;0;21,75;;;20031027
031028;0;29,6;;;20031028
031029;0;20,8333;;;20031029
031030;0;18,9583;;;20031030
031031;0;26,2083;;;20031031
031101;0;33,2916;;;20031101
031102;0;22,0417;;;20031102
031103;0;18,3333;;;20031103
031104;0;23,1667;;;20031104
031105;0;28,9583;;;20031105
031106;0;20,1667;;;20031106
031107;0;20,4;;;20031107
031108;0;15,875;;;20031108
031109;0;23,125;;;20031109
031110;0;23,5833;;;20031110
031111;0;16,5417;;;20031111
031112;0;18,875;;;20031112
031113;0;26,1667;;;20031113
031114;0;15,7917;;;20031114
031115;0;14,5833;;;20031115
031116;0;18,0417;;;20031116
031117;0;12,2083;;;20031117
031118;0;25,5417;;;20031118
031119;0;25,75;;;20031119
031120;0;23,2917;;;20031120
031121;0;23,9583;;;20031121
031122;0;17,75;;;20031122
031123;0;13,4167;;;20031123
031124;0;16,2917;;;20031124
031125;0;18,2917;;;20031125
031126;0;20,5833;;;20031126
031127;0;25,4583;;;20031127
031128;0;22,2917;;;20031128
031129;0;21,7083;;;20031129
031130;0;15,0833;;;20031130
031201;0;13,0833;;;20031201
031202;0;10,625;;;20031202
031203;0;19,4545;;;20031203
031204;0;18,2917;;;20031204
031205;0;23,2917;;;20031205
031206;0;18,5;;;20031206
031207;0;14,5833;;;20031207
031208;0;15,2917;;;20031208
031209;0;18,125;;;20031209
031210;0;11,8333;;;20031210
031211;0;20,75;;;20031211
031212;0;21,0417;;;20031212
031213;0;18,9167;;;20031213
031214;0;13,9167;;;20031214
031215;0;24,2083;;;20031215
031216;0;33,6666;;;20031216
031217;0;34,8333;;;20031217
031218;0;29,25;;;20031218
031219;0;27,875;;;20031219
031220;0;52,0833;;;20031220
031221;0;14,9583;;;20031221
031222;0;24,55;;;20031222
031223;0;;;;20031223
031224;0;26,75;;;20031224
031225;0;19,5417;;;20031225
031226;0;14,75;;;20031226
031227;0;17,4583;;;20031227
031228;0;32;;;20031228
031229;0;45,125;;;20031229
031230;0;37,0833;;;20031230
031231;0;37,0416;;;20031231
040101;0;24,7083;;;20040101
040102;0;19,625;;;20040102
040103;0;20,3333;;;20040103
040104;0;18,4167;;;20040104
040105;0;19,5;;;20040105
040106;0;20,2083;;;20040106
040107;0;21,1667;;;20040107
040108;0;22,3333;;;20040108
040109;0;33,2083;;;20040109
040110;0;23,75;;;20040110
040111;0;33,625;;;20040111
040112;0;27,7083;;;20040112
040113;0;27,0417;;;20040113
040114;0;27,9167;;;20040114
040115;0;18,7083;;;20040115
040116;0;19,125;;;20040116
040117;0;24,3333;;;20040117
040118;0;17,1667;;;20040118
040119;0;20,6667;;;20040119
040120;0;19,7083;;;20040120
040121;0;23,75;;;20040121
040122;0;30,0417;;;20040122
040123;0;25,375;;;20040123
040124;0;20,8333;;;20040124
040125;0;17,2083;;;20040125
040126;0;16,125;;;20040126
040127;0;21,125;;;20040127
040128;0;23,7917;;;20040128
040129;0;17,8333;;;20040129
040130;0;18,3333;;;20040130
040131;0;21,0417;;;20040131
040201;0;30,5417;;;20040201
040202;0;43,0833;;;20040202
040203;0;40;;;20040203
040204;0;41,7894;;;20040204
040205;0;;;;20040205
040206;0;35,625;;;20040206
040207;0;23,375;;;20040207
040208;0;16,4583;;;20040208
040209;0;30,9583;;;20040209
040210;0;36,9166;;;20040210
040211;0;19,9583;;;20040211
040212;0;25,25;;;20040212
040213;0;27,125;;;20040213
040214;0;31,5833;;;20040214
040215;0;45,375;;;20040215
040216;0;43,8333;;;20040216
040217;0;25,7917;;;20040217
040218;0;40,25;;;20040218
040219;0;48,5833;;;20040219
040220;0;29,375;;;20040220
040221;0;24,3333;;;20040221
040222;0;24;;;20040222
040223;0;25,875;;;20040223
040224;0;24,75;;;20040224
040225;0;25,8333;;;20040225
040226;0;22,375;;;20040226
040227;0;17,2917;;;20040227
040228;0;18,875;;;20040228
040229;0;18,4583;;;20040229
040301;0;17,25;;;20040301
040302;0;24,7083;;;20040302
040303;0;38;;;20040303
040304;0;32,875;;;20040304
040305;0;23,7917;;;20040305
040306;0;21,375;;;20040306
040307;0;29,1667;;;20040307
040308;0;27,2083;;;20040308
040309;0;37,7894;;;20040309
040310;0;37,7916;;;20040310
040311;0;33;;;20040311
040312;0;30,25;;;20040312
040313;0;29,25;;;20040313
040314;0;25,875;;;20040314
040315;0;27,125;;;20040315
040316;0;32,4583;;;20040316
040317;0;26,1667;;;20040317
040318;0;34,0833;;;20040318
040319;0;41,75;;;20040319
040320;0;47,4583;;;20040320
040321;0;46,6666;;;20040321
040322;0;36,375;;;20040322
040323;0;38,5416;;;20040323
040324;0;44,0833;;;20040324
040325;0;56,5;;;20040325
040326;0;52,9583;;;20040326
040327;0;44,5833;;;20040327
040328;0;21,125;;;20040328
040329;0;32,0476;;;20040329
040330;0;24,875;;;20040330
040331;0;12,875;;;20040331
040401;0;30,5;;;20040401
040402;0;26,4167;;;20040402
040403;0;27,0417;;;20040403
040404;0;15,4583;;;20040404
040405;0;18,3333;;;20040405
040406;0;24,5;;;20040406
040407;0;29,6667;;;20040407
040408;0;34,9166;;;20040408
040409;0;34,75;;;20040409
040410;0;26,8095;;;20040410
040411;0;26,9167;;;20040411
040412;0;21,875;;;20040412
040413;0;12,125;;;20040413
040414;0;19,9583;;;20040414
040415;0;16,125;;;20040415
040416;0;26,75;;;20040416
040417;0;35,0416;;;20040417
040418;0;23,0833;;;20040418
040419;0;41;;;20040419
040420;0;59,875;;;20040420
040421;0;25,2917;;;20040421
040422;0;13,8333;;;20040422
040423;0;28,125;;;20040423
040424;0;29,1667;;;20040424
040425;0;30,0833;;;20040425
040426;0;42,5416;;;20040426
040427;0;55,75;;;20040427
040428;0;36,7083;;;20040428
040429;0;53,7916;;;20040429
040430;0;76,0416;;;20040430
040501;0;63,3333;;;20040501
040502;0;42,5416;;;20040502
040503;0;51,0833;;;20040503
040504;0;64,5416;;;20040504
040505;0;49,25;;;20040505
040506;0;59,375;;;20040506
040507;0;95,625;;;20040507
040508;0;53,2916;;;20040508
040509;0;40,0416;;;20040509
040510;0;61,0416;;;20040510
040511;0;70,9047;;;20040511
040512;0;58,625;;;20040512
040513;0;75,8333;;;20040513
040514;0;70,5;;;20040514
040515;0;64,4583;;;20040515
040516;0;69,3333;;;20040516
040517;0;115,25;;;20040517
040518;0;109,792;;;20040518
040519;0;83,625;;;20040519
040520;0;28,4167;;;20040520
040521;0;13,7917;;;20040521
040522;0;24,8333;;;20040522
040523;0;32,25;;;20040523
040524;0;49,0416;;;20040524
040525;0;62,0833;;;20040525
040526;0;80,4166;;;20040526
040527;0;52,125;;;20040527
040528;0;50,9583;;;20040528
040529;0;73,3333;;;20040529
040530;0;78,5;;;20040530
040531;0;103,042;;;20040531
040601;0;79,125;;;20040601
040602;0;77,9583;;;20040602
040603;0;72,25;;;20040603
040604;0;67;;;20040604
040605;0;35,7916;;;20040605
040606;0;65,1666;;;20040606
040607;0;54,875;;;20040607
040608;0;66,4166;;;20040608
040609;0;42,625;;;20040609
040610;0;37,2916;;;20040610
040611;0;66,0416;;;20040611
040612;0;93,375;;;20040612
040613;0;46,125;;;20040613
040614;0;78,1666;;;20040614
040615;0;95;;;20040615
040616;0;53,875;;;20040616
040617;0;84,2083;;;20040617
040618;0;77,6666;;;20040618
040619;0;48,2916;;;20040619
040620;0;12,0833;;;20040620
040621;0;64,125;;;20040621
040622;0;60,6666;;;20040622
040623;0;65,9583;;;20040623
040624;0;106,048;;;20040624
040625;0;58,4166;;;20040625
040626;0;;;;20040626
040627;0;59;;;20040627
040628;0;36,2916;;;20040628
040629;0;41,3333;;;20040629
040630;0;55,5;;;20040630
040701;0;76,875;;;20040701
040702;0;63,5;;;20040702
040703;0;80,2083;;;20040703
040704;0;52,1666;;;20040704
040705;0;57,8333;;;20040705
040706;0;63,4166;;;20040706
040707;0;48,9166;;;20040707
040708;0;63,125;;;20040708
040709;0;64,7916;;;20040709
040710;0;81,6956;;;20040710
040711;0;;;;20040711
040712;0;63,9583;;;20040712
040713;0;7,875;;;20040713
040714;0;18,619;;;20040714
040715;0;53,625;;;20040715
040716;0;92,5833;;;20040716
040717;0;90,375;;;20040717
040718;0;42,0833;;;20040718
040719;0;31,875;;;20040719
040720;0;54,0454;;;20040720
040721;0;17,25;;;20040721
040722;0;53,5416;;;20040722
040723;0;24,7083;;;20040723
040724;0;47,7619;;;20040724
040725;0;20,3333;;;20040725
040726;0;36,375;;;20040726
040727;0;15,375;;;20040727
040728;0;22,2083;;;20040728
040729;0;62,7083;;;20040729
040730;0;65,2916;;;20040730
040731;0;50,2083;;;20040731
040801;0;28,0833;;;20040801
040802;0;17,0417;;;20040802
040803;0;10,3333;;;20040803
040804;0;21,1667;;;20040804
040805;0;41,0416;;;20040805
